Date,Unit,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00
07/27/2012,KW,24.84,24.84,27.432,27.432,26.568,26.568,26.352,26.352,28.512,28.512,26.784,26.784,25.92,25.92,25.272,25.272,25.488,25.488,27.864,27.864,27.864,27.864,24.84,24.84,25.92,25.92,29.376,29.376,45.576,45.576,43.416,43.416,47.52,47.52,52.056,52.056,57.024,57.024,51.624,51.624,55.728,55.728,57.888,57.888,56.592,56.592,60.912,60.912,61.776,61.776,64.584,64.584,68.688,68.688,67.176,67.176,65.664,65.664,63.936,63.936,65.448,65.448,65.664,65.664,66.312,66.312,61.992,61.992,59.832,59.832,59.616,59.616,62.64,62.64,56.808,56.808,55.512,55.512,58.104,58.104,68.904,68.904,72.576,72.576,72.792,72.792,69.552,69.552,66.096,66.096,63.504,63.504,49.68,49.68,24.84,24.84
07/28/2012,KW,26.352,26.352,25.488,25.488,25.488,25.488,25.488,25.488,28.08,28.08,26.568,26.568,25.704,25.704,25.488,25.488,25.056,25.056,27.432,27.432,27.432,27.432,25.272,25.272,26.784,26.784,28.512,28.512,27,27,29.376,29.376,45.576,45.576,44.064,44.064,46.44,46.44,49.896,49.896,60.912,60.912,60.912,60.912,57.024,57.024,58.104,58.104,62.424,62.424,68.472,68.472,62.424,62.424,65.664,65.664,61.776,61.776,56.16,56.16,61.344,61.344,62.424,62.424,61.776,61.776,62.208,62.208,62.856,62.856,60.696,60.696,61.128,61.128,65.016,65.016,55.944,55.944,58.752,58.752,71.064,71.064,72.792,72.792,69.984,69.984,69.552,69.552,55.728,55.728,25.488,25.488,24.408,24.408,24.84,24.84
07/29/2012,KW,24.624,24.624,24.408,24.408,24.192,24.192,24.408,24.408,27.432,27.432,25.92,25.92,24.624,24.624,24.408,24.408,24.624,24.624,27,27,26.352,26.352,24.192,24.192,25.488,25.488,27.648,27.648,28.728,28.728,28.728,28.728,44.928,44.928,44.928,44.928,46.872,46.872,47.52,47.52,51.624,51.624,61.56,61.56,62.424,62.424,58.968,58.968,59.4,59.4,63.288,63.288,65.232,65.232,59.184,59.184,63.288,63.288,63.504,63.504,61.56,61.56,59.4,59.4,60.264,60.264,60.696,60.696,55.296,55.296,54.432,54.432,55.512,55.512,58.32,58.32,58.968,58.968,69.984,69.984,71.28,71.28,71.712,71.712,71.496,71.496,68.472,68.472,60.912,60.912,31.32,31.32,25.704,25.704,25.056,25.056
07/30/2012,KW,26.352,26.352,25.488,25.488,24.84,24.84,25.92,25.92,27.648,27.648,26.784,26.784,25.272,25.272,25.056,25.056,25.272,25.272,27.864,27.864,26.784,26.784,24.84,24.84,25.056,25.056,28.296,28.296,42.984,42.984,47.088,47.088,51.408,51.408,56.592,56.592,57.672,57.672,61.56,61.56,58.752,58.752,65.88,65.88,65.664,65.664,63.072,63.072,66.528,66.528,69.336,69.336,69.552,69.552,67.608,67.608,69.12,69.12,69.552,69.552,70.416,70.416,71.064,71.064,72.36,72.36,73.656,73.656,73.224,73.224,71.28,71.28,74.952,74.952,72.144,72.144,71.712,71.712,70.2,70.2,80.352,80.352,81.648,81.648,80.784,80.784,77.976,77.976,66.312,66.312,35.208,35.208,29.16,29.16,28.944,28.944
07/31/2012,KW,28.296,28.296,28.296,28.296,28.728,28.728,28.512,28.512,29.808,29.808,28.728,28.728,26.784,26.784,27,27,26.352,26.352,28.08,28.08,28.296,28.296,25.704,25.704,26.136,26.136,30.024,30.024,41.688,41.688,48.168,48.168,55.728,55.728,55.728,55.728,54.648,54.648,58.32,58.32,60.048,60.048,60.48,60.48,65.016,65.016,64.368,64.368,64.368,64.368,64.584,64.584,67.392,67.392,69.768,69.768,67.608,67.608,68.904,68.904,66.312,66.312,67.392,67.392,64.368,64.368,62.424,62.424,65.664,65.664,66.096,66.096,66.96,66.96,66.096,66.096,64.368,64.368,61.128,61.128,73.872,73.872,72.576,72.576,71.928,71.928,69.12,69.12,58.968,58.968,31.968,31.968,28.08,28.08,27,27
08/01/2012,KW,26.136,26.136,26.136,26.136,25.488,25.488,25.92,25.92,28.512,28.512,27.432,27.432,25.056,25.056,25.704,25.704,26.136,26.136,27.216,27.216,27.216,27.216,25.92,25.92,25.488,25.488,28.944,28.944,41.04,41.04,44.064,44.064,48.384,48.384,52.488,52.488,54.864,54.864,57.456,57.456,56.376,56.376,57.456,57.456,63.288,63.288,63.72,63.72,64.584,64.584,65.88,65.88,68.688,68.688,66.096,66.096,67.176,67.176,71.928,71.928,70.416,70.416,69.336,69.336,67.608,67.608,70.416,70.416,69.552,69.552,71.064,71.064,70.848,70.848,69.12,69.12,68.04,68.04,71.496,71.496,79.704,79.704,78.624,78.624,78.408,78.408,73.872,73.872,64.584,64.584,34.56,34.56,26.568,26.568,26.352,26.352
08/02/2012,KW,26.568,26.568,26.568,26.568,25.704,25.704,26.784,26.784,29.592,29.592,28.296,28.296,26.352,26.352,26.136,26.136,26.136,26.136,28.08,28.08,27.216,27.216,25.92,25.92,26.568,26.568,30.456,30.456,43.632,43.632,49.032,49.032,52.488,52.488,52.488,52.488,58.752,58.752,54,54,57.888,57.888,58.968,58.968,63.072,63.072,65.016,65.016,64.152,64.152,68.904,68.904,68.688,68.688,70.848,70.848,71.064,71.064,68.472,68.472,69.768,69.768,70.416,70.416,69.768,69.768,68.472,68.472,66.528,66.528,69.552,69.552,67.608,67.608,65.88,65.88,63.504,63.504,65.664,65.664,79.272,79.272,78.624,78.624,77.976,77.976,73.872,73.872,68.256,68.256,55.944,55.944,27.648,27.648,27,27
08/03/2012,KW,26.568,26.568,26.568,26.568,26.352,26.352,26.352,26.352,29.16,29.16,28.08,28.08,26.568,26.568,26.352,26.352,25.272,25.272,28.296,28.296,28.08,28.08,26.568,26.568,27,27,28.512,28.512,40.824,40.824,48.6,48.6,61.992,61.992,59.184,59.184,55.512,55.512,66.744,66.744,80.568,80.568,87.912,87.912,83.592,83.592,79.488,79.488,82.944,82.944,76.032,76.032,73.224,73.224,54,54,66.96,66.96,80.136,80.136,79.272,79.272,66.744,66.744,81.648,81.648,83.808,83.808,80.568,80.568,74.088,74.088,90.72,90.72,97.848,97.848,73.224,73.224,66.528,66.528,83.808,83.808,86.4,86.4,82.296,82.296,77.328,77.328,76.896,76.896,60.48,60.48,35.208,35.208,23.76,23.76
08/04/2012,KW,22.896,22.896,22.464,22.464,18.792,18.792,23.112,23.112,25.488,25.488,24.84,24.84,20.088,20.088,22.896,22.896,22.68,22.68,22.464,22.464,22.896,22.896,22.68,22.68,21.816,21.816,18.792,18.792,39.96,39.96,37.152,37.152,54.864,54.864,64.584,64.584,60.696,60.696,65.016,65.016,69.336,69.336,67.176,67.176,73.008,73.008,62.856,62.856,75.384,75.384,71.712,71.712,73.008,73.008,70.2,70.2,76.464,76.464,76.68,76.68,79.92,79.92,92.016,92.016,83.376,83.376,80.784,80.784,79.704,79.704,54.864,54.864,57.672,57.672,51.408,51.408,55.296,55.296,52.704,52.704,68.472,68.472,75.6,75.6,73.656,73.656,68.256,68.256,70.632,70.632,57.888,57.888,27.432,27.432,22.248,22.248
08/05/2012,KW,20.088,20.088,20.736,20.736,21.6,21.6,19.656,19.656,22.896,22.896,24.192,24.192,19.656,19.656,20.304,20.304,21.816,21.816,20.952,20.952,20.304,20.304,21.816,21.816,19.008,19.008,18.792,18.792,33.048,33.048,33.264,33.264,49.032,49.032,54.216,54.216,54,54,54.864,54.864,58.104,58.104,57.672,57.672,61.992,61.992,61.128,61.128,61.128,61.128,61.128,61.128,74.304,74.304,78.624,78.624,75.816,75.816,72.36,72.36,76.464,76.464,73.872,73.872,77.112,77.112,73.872,73.872,74.304,74.304,70.416,70.416,75.168,75.168,71.712,71.712,70.848,70.848,69.984,69.984,81.864,81.864,85.536,85.536,85.968,85.968,79.704,79.704,79.272,79.272,52.488,52.488,22.896,22.896,19.872,19.872
08/06/2012,KW,20.736,20.736,18.792,18.792,18.576,18.576,20.952,20.952,21.6,21.6,20.304,20.304,19.224,19.224,19.008,19.008,18.36,18.36,20.952,20.952,20.52,20.52,18.576,18.576,21.6,21.6,23.544,23.544,45.792,45.792,48.384,48.384,47.304,47.304,54.864,54.864,62.208,62.208,69.768,69.768,72.144,72.144,71.064,71.064,65.88,65.88,70.848,70.848,74.52,74.52,79.92,79.92,79.056,79.056,79.92,79.92,74.736,74.736,76.896,76.896,79.056,79.056,79.704,79.704,73.872,73.872,77.976,77.976,77.976,77.976,73.872,73.872,79.488,79.488,77.112,77.112,76.464,76.464,72.36,72.36,90.072,90.072,84.24,84.24,86.4,86.4,89.64,89.64,79.272,79.272,58.104,58.104,27.648,27.648,18.792,18.792
08/07/2012,KW,18.792,18.792,20.304,20.304,19.44,19.44,20.736,20.736,21.6,21.6,20.304,20.304,21.384,21.384,19.008,19.008,18.576,18.576,21.168,21.168,21.816,21.816,19.008,19.008,24.408,24.408,25.056,25.056,49.896,49.896,62.856,62.856,67.608,67.608,68.472,68.472,67.608,67.608,72.144,72.144,75.816,75.816,71.712,71.712,77.328,77.328,76.896,76.896,77.544,77.544,80.784,80.784,83.592,83.592,84.024,84.024,83.16,83.16,84.24,84.24,83.592,83.592,83.376,83.376,83.808,83.808,82.08,82.08,83.16,83.16,84.24,84.24,85.536,85.536,85.104,85.104,84.24,84.24,84.24,84.24,97.848,97.848,100.44,100.44,96.768,96.768,91.368,91.368,83.376,83.376,47.52,47.52,22.032,22.032,22.464,22.464
08/08/2012,KW,22.464,22.464,19.224,19.224,22.032,22.032,22.464,22.464,22.68,22.68,23.76,23.76,21.6,21.6,20.088,20.088,22.464,22.464,22.464,22.464,21.384,21.384,21.384,21.384,32.616,32.616,40.176,40.176,64.584,64.584,72.144,72.144,71.928,71.928,66.528,66.528,71.496,71.496,70.416,70.416,75.6,75.6,74.088,74.088,72.576,72.576,75.816,75.816,76.68,76.68,77.328,77.328,76.032,76.032,78.624,78.624,75.384,75.384,73.656,73.656,74.52,74.52,76.032,76.032,76.896,76.896,74.736,74.736,67.608,67.608,73.872,73.872,73.656,73.656,74.52,74.52,84.672,84.672,87.048,87.048,86.616,86.616,86.832,86.832,89.856,89.856,84.024,84.024,80.352,80.352,28.08,28.08,19.872,19.872,22.248,22.248
08/09/2012,KW,21.384,21.384,21.168,21.168,22.464,22.464,20.304,20.304,25.92,25.92,22.68,22.68,21.168,21.168,21.384,21.384,19.656,19.656,25.488,25.488,22.032,22.032,21.384,21.384,33.912,33.912,27,27,46.44,46.44,63.72,63.72,70.632,70.632,67.824,67.824,64.368,64.368,67.608,67.608,73.224,73.224,68.256,68.256,69.768,69.768,68.256,68.256,68.256,68.256,65.232,65.232,70.2,70.2,65.664,65.664,62.208,62.208,69.984,69.984,63.504,63.504,63.504,63.504,61.992,61.992,63.936,63.936,66.096,66.096,70.416,70.416,69.12,69.12,64.368,64.368,83.592,83.592,80.136,80.136,79.056,79.056,83.592,83.592,81.216,81.216,79.704,79.704,77.544,77.544,27.864,27.864,18.36,18.36,19.872,19.872
08/10/2012,KW,19.008,19.008,18.36,18.36,19.224,19.224,19.872,19.872,21.6,21.6,20.52,20.52,20.736,20.736,18.144,18.144,18.792,18.792,20.952,20.952,20.304,20.304,18.36,18.36,21.816,21.816,27.648,27.648,42.984,42.984,52.488,52.488,63.72,63.72,66.528,66.528,57.456,57.456,60.48,60.48,64.584,64.584,60.696,60.696,65.016,65.016,61.128,61.128,66.528,66.528,67.176,67.176,67.824,67.824,65.016,65.016,67.176,67.176,66.528,66.528,67.824,67.824,63.936,63.936,68.472,68.472,66.096,66.096,71.928,71.928,68.472,68.472,68.688,68.688,69.12,69.12,68.904,68.904,73.44,73.44,81.864,81.864,79.704,79.704,81.648,81.648,78.192,78.192,74.304,74.304,26.784,26.784,18.144,18.144,20.088,20.088
08/11/2012,KW,18.36,18.36,18.36,18.36,18.792,18.792,19.44,19.44,21.816,21.816,20.088,20.088,19.008,19.008,18.144,18.144,19.008,19.008,20.952,20.952,20.952,20.952,19.224,19.224,18.144,18.144,18.576,18.576,20.52,20.52,19.44,19.44,41.04,41.04,46.656,46.656,46.656,46.656,53.568,53.568,63.288,63.288,65.016,65.016,65.664,65.664,68.904,68.904,71.496,71.496,68.472,68.472,72.36,72.36,74.088,74.088,71.712,71.712,71.064,71.064,73.44,73.44,73.44,73.44,71.928,71.928,72.792,72.792,71.712,71.712,68.04,68.04,71.712,71.712,69.336,69.336,68.256,68.256,77.544,77.544,81.648,81.648,79.92,79.92,81.216,81.216,74.952,74.952,76.248,76.248,37.152,37.152,18.576,18.576,20.088,20.088
08/12/2012,KW,18.792,18.792,19.008,19.008,19.872,19.872,18.576,18.576,21.6,21.6,20.088,20.088,19.224,19.224,19.872,19.872,18.576,18.576,21.168,21.168,20.736,20.736,18.792,18.792,18.36,18.36,18.792,18.792,22.896,22.896,26.784,26.784,50.328,50.328,60.48,60.48,62.856,62.856,57.24,57.24,68.256,68.256,70.848,70.848,63.288,63.288,62.424,62.424,64.8,64.8,76.464,76.464,76.464,76.464,64.368,64.368,63.072,63.072,72.36,72.36,68.256,68.256,66.312,66.312,67.176,67.176,66.312,66.312,67.608,67.608,62.424,62.424,66.312,66.312,60.696,60.696,65.88,65.88,72.576,72.576,77.544,77.544,80.568,80.568,82.08,82.08,76.896,76.896,75.168,75.168,25.704,25.704,18.792,18.792,21.816,21.816
08/13/2012,KW,18.792,18.792,20.736,20.736,18.36,18.36,20.304,20.304,23.112,23.112,20.304,20.304,20.304,20.304,18.144,18.144,20.736,20.736,21.6,21.6,20.736,20.736,19.656,19.656,26.136,26.136,28.944,28.944,57.024,57.024,55.944,55.944,57.888,57.888,60.48,60.48,59.4,59.4,61.776,61.776,66.096,66.096,61.344,61.344,65.664,65.664,61.56,61.56,60.048,60.048,64.584,64.584,63.288,63.288,63.072,63.072,66.312,66.312,61.344,61.344,63.72,63.72,64.368,64.368,63.288,63.288,64.368,64.368,64.8,64.8,60.912,60.912,67.824,67.824,63.936,63.936,64.8,64.8,72.576,72.576,81,81,81.864,81.864,81.216,81.216,77.76,77.76,71.712,71.712,56.592,56.592,24.408,24.408,18.144,18.144
08/14/2012,KW,18.792,18.792,18.576,18.576,18.36,18.36,18.576,18.576,22.032,22.032,20.52,20.52,18.576,18.576,18.144,18.144,19.44,19.44,20.736,20.736,19.224,19.224,18.576,18.576,17.28,17.28,19.224,19.224,39.096,39.096,44.064,44.064,58.104,58.104,64.8,64.8,60.264,60.264,63.288,63.288,74.088,74.088,67.824,67.824,71.064,71.064,75.816,75.816,76.032,76.032,74.088,74.088,74.952,74.952,75.384,75.384,76.68,76.68,76.032,76.032,71.928,71.928,76.248,76.248,77.328,77.328,75.816,75.816,72.576,72.576,68.256,68.256,74.736,74.736,69.984,69.984,71.28,71.28,77.544,77.544,84.672,84.672,85.752,85.752,84.24,84.24,84.24,84.24,78.624,78.624,48.384,48.384,20.736,20.736,17.928,17.928
08/15/2012,KW,20.088,20.088,18.576,18.576,20.736,20.736,18.576,18.576,21.6,21.6,21.816,21.816,19.224,19.224,20.736,20.736,18.36,18.36,21.384,21.384,21.6,21.6,18.576,18.576,27,27,32.832,32.832,57.888,57.888,62.424,62.424,60.696,60.696,60.048,60.048,62.208,62.208,65.448,65.448,68.688,68.688,71.928,71.928,70.848,70.848,73.872,73.872,75.168,75.168,75.6,75.6,79.704,79.704,77.976,77.976,78.84,78.84,80.352,80.352,81.648,81.648,80.136,80.136,79.92,79.92,73.656,73.656,81,81,76.896,76.896,75.384,75.384,74.736,74.736,74.952,74.952,89.424,89.424,87.696,87.696,87.264,87.264,89.64,89.64,85.752,85.752,81.432,81.432,59.616,59.616,30.888,30.888,20.52,20.52
08/16/2012,KW,18.576,18.576,21.6,21.6,19.44,19.44,21.168,21.168,21.6,21.6,23.112,23.112,20.52,20.52,21.384,21.384,20.088,20.088,22.248,22.248,21.816,21.816,20.304,20.304,33.696,33.696,28.296,28.296,72.792,72.792,82.296,82.296,79.704,79.704,74.304,74.304,57.456,57.456,58.536,58.536,60.696,60.696,67.824,67.824,63.72,63.72,58.104,58.104,67.608,67.608,69.768,69.768,69.12,69.12,68.472,68.472,69.12,69.12,70.2,70.2,63.288,63.288,68.04,68.04,63.504,63.504,68.256,68.256,66.96,66.96,68.904,68.904,67.824,67.824,68.472,68.472,70.632,70.632,68.904,68.904,78.192,78.192,80.136,80.136,83.592,83.592,76.464,76.464,74.304,74.304,44.496,44.496,18.36,18.36,19.008,19.008
08/17/2012,KW,19.008,19.008,18.36,18.36,19.656,19.656,18.576,18.576,21.6,21.6,20.52,20.52,18.576,18.576,18.144,18.144,18.576,18.576,20.952,20.952,19.44,19.44,18.36,18.36,19.008,19.008,18.36,18.36,38.232,38.232,42.768,42.768,50.328,50.328,46.656,46.656,45.792,45.792,52.704,52.704,61.344,61.344,68.472,68.472,63.936,63.936,67.824,67.824,64.368,64.368,72.36,72.36,70.2,70.2,71.496,71.496,68.256,68.256,72.36,72.36,74.52,74.52,73.656,73.656,67.392,67.392,73.224,73.224,69.552,69.552,70.848,70.848,74.304,74.304,73.224,73.224,66.744,66.744,73.872,73.872,83.376,83.376,85.536,85.536,81.864,81.864,78.408,78.408,75.6,75.6,58.32,58.32,32.832,32.832,19.008,19.008
08/18/2012,KW,18.576,18.576,19.872,19.872,18.792,18.792,19.008,19.008,21.6,21.6,20.304,20.304,19.44,19.44,18.576,18.576,18.792,18.792,21.168,21.168,20.52,20.52,18.36,18.36,18.144,18.144,19.224,19.224,24.192,24.192,20.736,20.736,39.528,39.528,41.688,41.688,55.08,55.08,53.784,53.784,56.808,56.808,65.664,65.664,69.552,69.552,63.936,63.936,66.96,66.96,74.952,74.952,70.632,70.632,69.984,69.984,68.256,68.256,72.792,72.792,67.824,67.824,72.792,72.792,66.528,66.528,72.36,72.36,67.608,67.608,67.176,67.176,68.472,68.472,63.288,63.288,64.584,64.584,80.784,80.784,73.872,73.872,84.24,84.24,82.728,82.728,76.896,76.896,74.304,74.304,58.968,58.968,31.968,31.968,19.008,19.008
08/19/2012,KW,20.304,20.304,19.224,19.224,19.224,19.224,19.008,19.008,22.68,22.68,21.168,21.168,18.36,18.36,19.872,19.872,19.008,19.008,21.168,21.168,19.656,19.656,19.008,19.008,18.576,18.576,20.088,20.088,23.112,23.112,21.6,21.6,43.2,43.2,54.648,54.648,63.072,63.072,69.552,69.552,72.576,72.576,69.12,69.12,70.632,70.632,73.656,73.656,68.688,68.688,76.464,76.464,71.28,71.28,77.328,77.328,75.6,75.6,68.472,68.472,75.816,75.816,74.52,74.52,75.6,75.6,72.792,72.792,71.496,71.496,68.256,68.256,70.416,70.416,63.72,63.72,66.096,66.096,78.624,78.624,80.136,80.136,84.24,84.24,81.648,81.648,80.136,80.136,78.408,78.408,52.704,52.704,24.84,24.84,19.224,19.224
08/20/2012,KW,20.52,20.52,19.008,19.008,20.304,20.304,18.576,18.576,23.112,23.112,21.168,21.168,18.792,18.792,19.872,19.872,18.792,18.792,21.168,21.168,20.088,20.088,18.576,18.576,22.032,22.032,24.408,24.408,47.736,47.736,57.456,57.456,67.392,67.392,63.504,63.504,67.392,67.392,67.824,67.824,70.2,70.2,68.904,68.904,73.224,73.224,68.04,68.04,74.52,74.52,73.008,73.008,72.792,72.792,65.448,65.448,66.96,66.96,64.152,64.152,64.8,64.8,71.28,71.28,65.448,65.448,67.176,67.176,61.56,61.56,63.288,63.288,70.416,70.416,67.176,67.176,62.424,62.424,81.864,81.864,80.568,80.568,81.216,81.216,84.456,84.456,78.192,78.192,76.032,76.032,59.832,59.832,44.712,44.712,20.088,20.088
08/21/2012,KW,18.792,18.792,19.872,19.872,19.008,19.008,19.44,19.44,21.6,21.6,20.52,20.52,18.792,18.792,19.008,19.008,18.576,18.576,20.952,20.952,20.304,20.304,18.36,18.36,17.928,17.928,18.36,18.36,35.208,35.208,42.768,42.768,50.328,50.328,52.056,52.056,53.136,53.136,60.48,60.48,71.28,71.28,71.28,71.28,68.472,68.472,75.6,75.6,72.576,72.576,74.952,74.952,76.248,76.248,71.28,71.28,77.544,77.544,77.544,77.544,73.656,73.656,76.464,76.464,78.192,78.192,73.656,73.656,74.736,74.736,74.736,74.736,77.976,77.976,72.144,72.144,69.984,69.984,80.352,80.352,84.24,84.24,86.4,86.4,81.864,81.864,79.056,79.056,78.192,78.192,39.528,39.528,19.224,19.224,19.656,19.656
08/22/2012,KW,18.576,18.576,19.872,19.872,19.008,19.008,18.576,18.576,22.68,22.68,19.44,19.44,19.008,19.008,19.224,19.224,18.36,18.36,20.952,20.952,20.952,20.952,17.28,17.28,19.44,19.44,20.52,20.52,36.72,36.72,42.768,42.768,46.44,46.44,55.08,55.08,59.4,59.4,70.2,70.2,69.336,69.336,66.528,66.528,69.768,69.768,71.496,71.496,69.768,69.768,73.008,73.008,76.464,76.464,74.52,74.52,77.328,77.328,75.168,75.168,74.736,74.736,75.816,75.816,74.088,74.088,78.624,78.624,75.168,75.168,74.088,74.088,79.272,79.272,77.112,77.112,74.52,74.52,85.968,85.968,86.832,86.832,88.56,88.56,82.512,82.512,87.048,87.048,76.68,76.68,29.376,29.376,19.008,19.008,20.736,20.736
08/23/2012,KW,18.576,18.576,20.52,20.52,18.576,18.576,20.304,20.304,21.6,21.6,22.032,22.032,19.44,19.44,19.44,19.44,18.792,18.792,22.896,22.896,19.44,19.44,20.952,20.952,22.68,22.68,26.784,26.784,57.024,57.024,57.888,57.888,60.696,60.696,60.48,60.48,67.176,67.176,61.56,61.56,66.744,66.744,71.496,71.496,68.472,68.472,68.256,68.256,74.304,74.304,76.464,76.464,76.032,76.032,81.216,81.216,77.76,77.76,73.872,73.872,78.624,78.624,80.784,80.784,77.328,77.328,77.544,77.544,82.08,82.08,78.192,78.192,79.272,79.272,76.896,76.896,77.76,77.76,88.992,88.992,87.696,87.696,90.072,90.072,87.912,87.912,86.184,86.184,81.216,81.216,43.416,43.416,21.816,21.816,19.656,19.656
08/24/2012,KW,22.68,22.68,19.008,19.008,22.032,22.032,20.088,20.088,23.112,23.112,22.464,22.464,20.952,20.952,19.872,19.872,20.52,20.52,23.544,23.544,21.168,21.168,20.952,20.952,29.376,29.376,29.592,29.592,56.592,56.592,60.912,60.912,66.744,66.744,65.232,65.232,65.448,65.448,67.824,67.824,73.656,73.656,72.144,72.144,71.928,71.928,75.168,75.168,79.704,79.704,83.376,83.376,83.808,83.808,81.864,81.864,81.864,81.864,73.872,73.872,83.376,83.376,82.728,82.728,82.728,82.728,82.08,82.08,81,81,82.296,82.296,83.376,83.376,84.456,84.456,81.216,81.216,90.936,90.936,93.96,93.96,92.016,92.016,89.208,89.208,88.56,88.56,79.704,79.704,28.728,28.728,20.304,20.304,23.112,23.112
08/25/2012,KW,19.44,19.44,22.464,22.464,20.52,20.52,22.032,22.032,24.408,24.408,22.68,22.68,22.032,22.032,20.304,20.304,21.384,21.384,22.464,22.464,23.544,23.544,18.792,18.792,20.736,20.736,19.44,19.44,37.152,37.152,37.368,37.368,61.128,61.128,73.656,73.656,72.36,72.36,72.144,72.144,73.224,73.224,77.76,77.76,77.76,77.76,79.272,79.272,74.952,74.952,81.432,81.432,81.648,81.648,78.84,78.84,80.136,80.136,80.784,80.784,81.864,81.864,80.568,80.568,81,81,79.488,79.488,79.272,79.272,72.576,72.576,75.6,75.6,75.6,75.6,79.056,79.056,91.8,91.8,90.504,90.504,87.48,87.48,91.152,91.152,88.128,88.128,82.08,82.08,41.904,41.904,23.328,23.328,20.088,20.088
08/26/2012,KW,20.736,20.736,22.464,22.464,20.52,20.52,20.736,20.736,25.056,25.056,21.816,21.816,20.952,20.952,21.6,21.6,19.872,19.872,24.192,24.192,22.032,22.032,19.224,19.224,21.816,21.816,18.576,18.576,38.448,38.448,35.64,35.64,66.96,66.96,72.144,72.144,66.096,66.096,66.96,66.96,71.28,71.28,69.336,69.336,66.312,66.312,64.8,64.8,62.64,62.64,71.064,71.064,69.984,69.984,63.72,63.72,67.824,67.824,73.656,73.656,69.336,69.336,66.96,66.96,69.984,69.984,68.904,68.904,65.448,65.448,66.312,66.312,65.448,65.448,83.16,83.16,87.912,87.912,81.432,81.432,80.136,80.136,87.048,87.048,83.16,83.16,79.92,79.92,77.544,77.544,38.016,38.016,21.168,21.168,19.656,19.656
08/27/2012,KW,21.168,21.168,19.224,19.224,20.52,20.52,19.224,19.224,23.544,23.544,20.304,20.304,21.816,21.816,18.576,18.576,20.52,20.52,21.168,21.168,23.112,23.112,18.36,18.36,26.136,26.136,31.536,31.536,53.784,53.784,63.504,63.504,64.152,64.152,68.904,68.904,69.12,69.12,69.984,69.984,77.544,77.544,74.736,74.736,74.52,74.52,75.384,75.384,74.736,74.736,78.408,78.408,83.16,83.16,78.84,78.84,77.112,77.112,81.216,81.216,78.84,78.84,77.976,77.976,80.568,80.568,76.248,76.248,78.624,78.624,79.056,79.056,77.328,77.328,78.192,78.192,73.224,73.224,87.264,87.264,86.832,86.832,88.344,88.344,86.184,86.184,80.784,80.784,81.648,81.648,53.352,53.352,25.488,25.488,19.44,19.44
08/28/2012,KW,20.736,20.736,19.44,19.44,19.656,19.656,20.088,20.088,22.248,22.248,21.816,21.816,19.656,19.656,20.304,20.304,18.792,18.792,21.6,21.6,22.248,22.248,17.928,17.928,29.16,29.16,29.16,29.16,58.32,58.32,61.992,61.992,66.744,66.744,67.824,67.824,65.232,65.232,67.176,67.176,73.656,73.656,76.68,76.68,70.848,70.848,79.488,79.488,79.488,79.488,80.136,80.136,78.192,78.192,81,81,80.784,80.784,80.352,80.352,80.136,80.136,80.568,80.568,78.84,78.84,76.68,76.68,70.416,70.416,76.248,76.248,76.032,76.032,72.36,72.36,79.92,79.92,85.32,85.32,83.808,83.808,86.616,86.616,85.968,85.968,82.512,82.512,78.192,78.192,56.808,56.808,27.432,27.432,18.576,18.576
08/29/2012,KW,20.952,20.952,18.576,18.576,20.304,20.304,19.224,19.224,22.896,22.896,20.304,20.304,20.736,20.736,18.576,18.576,20.088,20.088,20.52,20.52,21.168,21.168,17.496,17.496,26.568,26.568,33.696,33.696,59.184,59.184,61.776,61.776,60.048,60.048,67.392,67.392,66.528,66.528,64.584,64.584,73.656,73.656,71.064,71.064,72.576,72.576,76.032,76.032,77.976,77.976,74.952,74.952,78.192,78.192,82.296,82.296,81.864,81.864,79.056,79.056,77.112,77.112,81.216,81.216,81,81,80.784,80.784,76.896,76.896,76.032,76.032,77.976,77.976,77.76,77.76,78.192,78.192,86.184,86.184,84.672,84.672,90.504,90.504,87.264,87.264,84.024,84.024,81.864,81.864,61.56,61.56,35.424,35.424,19.008,19.008
